公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,lat,lon
22555003,統一超商股份有限公司,18639,台北市第一一八六分公司,臺北市中正區汀州路三段180號,1,1140225,       ,25.0130196,121.5348497
22555003,統一超商股份有限公司,25358,台北市第一二四０分公司,臺北市大安區忠孝東路三段251巷2弄1號,1,1140106,       ,25.0421102,121.5415634
22555003,統一超商股份有限公司,49561,台北市第一二三九分公司,臺北市士林區美崙街114號,1,1131216,       ,25.0971213,121.5196829
22555003,統一超商股份有限公司,62493,台北市第一二三三分公司,臺北市中山區德惠街65、67、69、71號1樓,1,1131016,       ,25.0667322,121.5280879
22555003,統一超商股份有限公司,63916,台北市第一二三四分公司,臺北市內湖區東湖路114號,1,1131016,       ,25.0682114,121.6158387
22555003,統一超商股份有限公司,66456,台北市第一二三七分公司,臺北市松山區南京東路三段331號1樓,1,1131213,       ,25.0520702,121.547338
22555003,統一超商股份有限公司,66688,台北市第一二四七分公司,臺北市萬華區西園路一段80、82號1樓,1,1140318,       ,25.0392631,121.4997343
22555003,統一超商股份有限公司,71319,台北市第一一八五分公司,臺北市文山區和興路1、3、5號,1,1131219,       ,24.9853519,121.5488854
22555003,統一超商股份有限公司,108836,台北市第一二四一分公司,臺北市北投區公舘路230號,1,1140107,1140313,25.126236,121.507992
22555003,統一超商股份有限公司,121417,台北市第一一六六分公司,臺北市萬華區康定路154、156號1樓,1,1130827,       ,25.0396603,121.5017934
22555003,統一超商股份有限公司,135030,台北市第一一八三分公司,臺北市南港區園區街3號2樓之7,1,1130930,       ,25.0584861,121.6118825
22555003,統一超商股份有限公司,137353,台北市第一一八四分公司,臺北市文山區興隆路四段55號1樓,1,1131023,       ,24.9897132,121.5598745
22555003,統一超商股份有限公司,177740,台北市第一二四二分公司,臺北市松山區光復北路32號1樓,1,1140212,       ,25.0493273,121.5576315
22555003,統一超商股份有限公司,194213,台北市第一二三○分公司,臺北市萬華區興義街41、43號,1,1130828,       ,25.026524,121.4917546
22555003,統一超商股份有限公司,201299,台北市第一二三二分公司,臺北市中山區林森北路107巷83號1樓,1,1130913,       ,25.049815,121.5278708
22555003,統一超商股份有限公司,226263,台北市第一二三六分公司,臺北市萬華區大理街128之1、128之2號1樓,1,1131119,       ,25.0341071,121.4968645
22555003,統一超商股份有限公司,243565,台北市第一二三一分公司,臺北市松山區八德路三段74巷43號1樓,1,1130913,       ,25.0462579,121.5525599
22555003,統一超商股份有限公司,250018,台北市第一二三五分公司,臺北市松山區八德路四段147號,1,1131016,       ,25.0488088,121.5624313
22555003,統一超商股份有限公司,251332,台北市第一二三八分公司,臺北市中山區敬業一路56號1樓,1,1131213,       ,25.0816391,121.5528086
22555003,統一超商股份有限公司,1846195,台北市第一七０分公司,臺北市士林區文林路一六九號一樓,1,781127,       ,25.0950492,121.5246077
22555003,統一超商股份有限公司,16080140,台北巿第三四二分公司,臺北市松山區健康路224號１樓,1,860419,990901,25.0538091,121.5611158
22555003,統一超商股份有限公司,16082148,台北巿第二二四分公司,臺北市中山區民權東路3段71、73號1樓,1,860515,1000920,25.0624386,121.5408718
22555003,統一超商股份有限公司,16082175,台北巿第２３３分公司,臺北市南港區東新街80巷1號1樓、108巷2弄30號1樓,1,860515,1070906,25.0462292,121.587099
22555003,統一超商股份有限公司,16082787,台北巿第３４３分公司,臺北市中山區民生東路二段157號,1,860522,1070907,25.0581351,121.5358606
22555003,統一超商股份有限公司,16083723,台北巿第２３７分公司,臺北市信義區吳興街257、259號1樓,1,860604,1070905,25.0271406,121.5637318
22555003,統一超商股份有限公司,16083738,台北巿第２１３分公司,臺北市中山區伊通街30號1樓,1,860604,1080717,25.0508949,121.5346625
22555003,統一超商股份有限公司,16085004,台北巿第３４４分公司,臺北市士林區天玉里８鄰天母西路５巷６號１樓,3,860619,860619,25.1191069,121.5289639
22555003,統一超商股份有限公司,16085237,台北市第３３１分公司,臺北市中山區林森北路262號1樓,1,860619,1070911,25.0546383,121.5253239
22555003,統一超商股份有限公司,16085243,台北市第３４５分公司,臺北市中山區中山北路二段七十四號１樓,3,860619,890216,25.058131,121.5227773
22555003,統一超商股份有限公司,16085258,台北市第３４６分公司,臺北市萬華區環河南路二段200號1樓,1,860619,1070918,25.0341054,121.4930253
22555003,統一超商股份有限公司,16086926,台北巿第３４７分公司,臺北市中山區民權西路66號1樓,3,860710,1070904,25.0626266,121.5200165
22555003,統一超商股份有限公司,16086931,台北巿第３４８分公司,臺北市北投區立德路１２５號１樓,3,860710,881204,25.1283213,121.4719334
22555003,統一超商股份有限公司,16087241,台北巿第三四九分公司,臺北市士林區福順里重慶北路4段149、151號1樓,3,860715,990812,25.0832262,121.5118302
22555003,統一超商股份有限公司,16088760,台北巿第３５０分公司,臺北市大安區和平東路二段118巷33號1樓,1,860805,1121128,25.0235068,121.5429334
22555003,統一超商股份有限公司,16089199,台北巿第３５１分公司,臺北市北投區明德路99號1樓,1,860811,1070905,25.1094982,121.5194143
22555003,統一超商股份有限公司,16089732,台北巿第３５２分公司,臺北市中山區復興北路164號1樓,1,860820,1070905,25.053458,121.5437888
22555003,統一超商股份有限公司,16090267,台北巿第３５３分公司,臺北市松山區南京東路三段３４２號１樓,3,860825,930206,25.051552,121.5479418
22555003,統一超商股份有限公司,16092336,台北巿第３５４分公司,臺北市文山區景中街45號1樓,1,860912,1121128,24.9927781,121.5440468
22555003,統一超商股份有限公司,16094361,台北巿第３５５分公司,臺北市中山區長安東路二段１７６號１樓,3,861003,870113,25.0481601,121.5406131
22555003,統一超商股份有限公司,16097796,台北巿第３５６分公司,臺北市士林區士東路48號1樓,3,861110,1070906,25.1118827,121.527792
22555003,統一超商股份有限公司,16097965,台北巿第３５７分公司,臺北市松山區八德路四段６５８號１樓,3,861111,881110,25.0498614,121.5756705
22555003,統一超商股份有限公司,16097971,台北巿第３５８分公司,臺北市大安區大安路二段102號1樓,1,861111,1070905,25.0308364,121.5458506
22555003,統一超商股份有限公司,16097986,台北巿第３５９分公司,臺北市士林區德行東路262號1樓,1,861111,990820,25.1097242,121.5346867
22555003,統一超商股份有限公司,16098520,台北巿第３６０分公司,臺北市大安區東豐街9號1樓,1,861118,1070906,25.0361488,121.5442501
22555003,統一超商股份有限公司,16432911,台北巿第３６１分公司,臺北市大安區建國南路一段274號1樓,1,861215,1070905,25.0363427,121.5372892
22555003,統一超商股份有限公司,16432927,台北巿第三六二分公司,臺北市中正區永昌里21鄰中華路2段405、407號1樓,1,861215,1000530,25.0260137,121.5082565
22555003,統一超商股份有限公司,16433025,台北巿第３６３分公司,臺北市大安區仁愛路四段２６６巷十五弄十八號１樓,3,861217,921031,25.0370893,121.5528804
22555003,統一超商股份有限公司,16435558,台北巿第３６４分公司,臺北市中山區長春路67號1樓,1,870112,1070906,25.055056,121.5265507
22555003,統一超商股份有限公司,16436352,台北巿第３６５分公司,臺北市信義區大仁里8鄰林口街48號,1,870122,1070906,25.038253,121.5794416
22555003,統一超商股份有限公司,16436509,台北巿第３６６分公司,臺北市北投區振興街31號1樓,3,870202,1070905,25.1179588,121.5223906
22555003,統一超商股份有限公司,16436711,台北巿第３６７分公司,臺北市北投區公館路31號1樓,1,870202,1070906,25.1330734,121.503131
22555003,統一超商股份有限公司,16436727,台北巿第３６８分公司,臺北市士林區士東路２００巷二十一號１樓,3,870202,870202,25.1126872,121.5335541
22555003,統一超商股份有限公司,16438437,台北巿第３６９分公司,臺北市信義區新仁里24鄰東興路57號1樓,1,870220,1070905,25.0473815,121.5664871
22555003,統一超商股份有限公司,16440068,台北巿第３７０分公司,臺北市大興街四十八號,3,870312,870312,25.1305789,121.5007407
22555003,統一超商股份有限公司,16442559,台北巿第３７１分公司,臺北市南港區興華路117、119、121、123、125號1樓,1,870403,1000823,25.0568862,121.6057091
22555003,統一超商股份有限公司,16443157,台北巿第３７２分公司,臺北市南港區忠孝東路六段276號,1,870410,1070906,25.0490324,121.5890723
22555003,統一超商股份有限公司,16443163,台北巿第３７３分公司,臺北市信義區六藝里二十四鄰永吉路１８０巷六十七弄５號１樓,3,870410,870410,25.0454103,121.5716421
22555003,統一超商股份有限公司,16446540,台北巿第３７４分公司,臺北市北投區知行路２０８–２號１樓,3,870512,911107,25.1193997,121.4669493
22555003,統一超商股份有限公司,16446555,台北巿第三七五分公司,臺北市北投區石牌路2段335號1樓,3,870512,1000512,25.12282,121.5244173
22555003,統一超商股份有限公司,16447864,台北巿第３７６分公司,臺北市文山區景行里景文街96、98號1樓,1,870526,1121128,24.990277,121.540934
22555003,統一超商股份有限公司,16448364,台北巿第３７７分公司,臺北市玉成街１５４號１樓,3,870529,870529,25.0450296,121.5838133
22555003,統一超商股份有限公司,16448673,台北巿第３７９分公司,臺北市中山區合江街117號1樓,1,870602,1070906,25.0603761,121.5393921
22555003,統一超商股份有限公司,16450136,台北市第三八０分公司,臺北市中正區襄陽路７號１樓,3,870612,910705,25.0436426,121.5158335
22555003,統一超商股份有限公司,16450620,台北市第三八三分公司,臺北市北投區光明路122號1樓,1,870618,1121128,25.133288,121.501821
22555003,統一超商股份有限公司,16450874,台北市第３８１分公司,臺北市信義區吳興街４８７號１樓,3,870623,       ,25.0234945,121.5697261
22555003,統一超商股份有限公司,16450889,台北市第３８２分公司,臺北市中正區忠孝西路一段四十九號Ｕ１區Ａ室,3,870623,870924,25.0468901,121.5150428
22555003,統一超商股份有限公司,16632262,台北市第３８４分公司,臺北市松山區南京東路五段139之4、139之8號1樓,1,870702,1080717,25.0517006,121.5616449
22555003,統一超商股份有限公司,16633641,台北市第３８５分公司,臺北市中山區北安路六四九號一樓,1,870714,1121128,25.0796593,121.5428669
22555003,統一超商股份有限公司,16633656,台北市第３８６分公司,臺北市大同區民生西路95、97號1樓,1,870714,1121127,25.0575962,121.5192909
22555003,統一超商股份有限公司,16637273,台北市第３８７分公司,臺北市松山區上壽里二十一鄰撫遠街十七-一號一樓,3,870817,900131,25.0644631,121.5658051
22555003,統一超商股份有限公司,16740240,台北市第３８９分公司,臺北市大同區延平北路二段159、161號1樓,1,870831,1121127,25.058332,121.5115766
22555003,統一超商股份有限公司,16740277,台北市第３８８分公司,臺北市士林區光華路26巷7-1、7-2、7-3號1樓,1,870831,1121127,25.1369947,121.541497
22555003,統一超商股份有限公司,16740678,台北市第３９０分公司,臺北市信義區基隆路一段一四五號一樓,3,870907,881220,25.0332738,121.5731167
22555003,統一超商股份有限公司,16743437,台北市第３９１分公司,臺北市大安區師大路五十九巷十三號一樓,1,870928,1121128,25.0236248,121.5284767
22555003,統一超商股份有限公司,16746574,台北市第１６分公司,臺北市萬華區峨眉街八十四號一樓,3,871030,901212,25.0440139,121.5048862
22555003,統一超商股份有限公司,16749571,台北市第２２１分公司,臺北市信義區松德路一二九．一三一號一樓,3,871202,       ,25.0345658,121.5746318
22555003,統一超商股份有限公司,16749586,台北市第３６分公司,臺北市中正區杭州南路一段83號1樓,1,871202,1121127,25.0390643,121.5255747
22555003,統一超商股份有限公司,16749592,台北市第４５分公司,臺北市大同區酒泉街58、60號1樓,1,871202,1121127,25.0718511,121.515641
22555003,統一超商股份有限公司,16749848,台北市第２９６分公司,臺北市士林區克強路八號一樓,3,871203,920702,25.1089066,121.5238334
22555003,統一超商股份有限公司,16832206,台北市第３３９分公司,臺北市松山區新東街十五巷一號一樓,1,871221,1121128,25.0598516,121.5658539
22555003,統一超商股份有限公司,16832212,台北市第３１１分公司,臺北市松山區三民路十號一樓,1,871221,1121128,25.0571574,121.5635089
22555003,統一超商股份有限公司,16832228,台北市第２９９分公司,臺北市中山區松江路三０五號一樓,3,871221,       ,25.0583949,121.5332105
22555003,統一超商股份有限公司,16832655,台北市第３９２分公司,臺北市中山區長安東路二段一０一號一樓,1,871223,1121128,25.0452468,121.5342207
22555003,統一超商股份有限公司,16833140,台北市第３９３分公司,臺北市士林區陽明里十六鄰格玫路二０四號一樓,3,871231,901213,25.1398352,121.5498451
22555003,統一超商股份有限公司,16833444,台北市第３９４分公司,臺北市士林區中山北路七段14巷19號Ｂ1樓,1,880107,1121127,25.1188685,121.53229
22555003,統一超商股份有限公司,16833459,台北市第３９５分公司,臺北市羅斯福路六段二十九、三十一號一樓,3,880107,       ,24.9942003,121.5410774
22555003,統一超商股份有限公司,16833900,台北市第３９６分公司,臺北市信義區信義路六段十一號一樓,3,880112,       ,25.0332738,121.5731167
22555003,統一超商股份有限公司,16834936,台北市第三九七分公司,臺北市中正區忠孝西路一段四十九號地下一樓Ｅ室,3,880126,880809,25.0468901,121.5150428
22555003,統一超商股份有限公司,16834979,台北市第３９９分公司,臺北市中山區松江路二六八號一樓,3,880126,911008,25.0583949,121.5332105
22555003,統一超商股份有限公司,16834984,台北市第３９８分公司,臺北市中正區忠孝西路一段四十九號Ｂ一樓,3,880126,900322,25.0468901,121.5150428
22555003,統一超商股份有限公司,16835793,台北市第４００分公司,臺北市中山區民權東路三段二十二號一樓,3,880204,900731,25.0614801,121.5351375
22555003,統一超商股份有限公司,16836012,台北市第４０１分公司,臺北市大安區大安路一段218號1樓,1,880208,1121127,25.0343985,121.5458666
22555003,統一超商股份有限公司,16836358,台北市第４０２分公司,臺北市內湖區大湖山莊街219巷6、8號1樓,1,880212,990820,25.0884695,121.5994274
22555003,統一超商股份有限公司,16836717,台北市第４０３分公司,臺北市中正區羅斯福路三段二四四巷二-一號一樓,3,880223,900129,25.0203177,121.5285068
22555003,統一超商股份有限公司,16836998,台北市第４０４分公司,臺北市內湖區金龍里金龍路五號一樓,1,880301,1121128,25.0851363,121.5921285
22555003,統一超商股份有限公司,16837201,台北市第四０五分公司,臺北市士林區美崙街一一八號一樓,3,880303,890110,25.0971278,121.5220885
22555003,統一超商股份有限公司,16837960,台北市第４０６分公司,臺北市信義區永春里二十一鄰松山路二二五巷二號一樓、二二七號一,3,880311,930604,25.0432663,121.5778708
22555003,統一超商股份有限公司,16838807,台北市第４０７分公司,臺北市中正區汀州路一段三八六、三八八號一樓,3,880319,       ,25.0293462,121.5082247
22555003,統一超商股份有限公司,16839117,台北市第４０８分公司,臺北市南京西路十六號Ｂ一樓,3,880322,910305,25.0537964,121.5152159
22555003,統一超商股份有限公司,16839123,台北市第４０９分公司,臺北市北投區中央北路三段二號一樓,3,880322,       ,25.1371417,121.4828384
22555003,統一超商股份有限公司,16839159,台北市第４１０分公司,臺北市捷運淡水線地下街鄭州路至南京西路段Ｍ一　三段Ａ二,3,880322,910305,25.0495017,121.5136386
22555003,統一超商股份有限公司,16839974,台北市第四一一分公司,臺北市中正區信陽街十一-二號一樓,3,880406,       ,25.0446511,121.5161031
22555003,統一超商股份有限公司,16841079,台北市第４１２分公司,臺北市大安區仁愛路四段二十七巷一號一樓,1,880415,1121128,25.0378148,121.5536584
22555003,統一超商股份有限公司,16841084,台北市第４１３分公司,臺北市信義區惠安里吳興街五二０號一樓,1,880415,1121128,25.0242334,121.5681073
22555003,統一超商股份有限公司,16841654,台北市第四一四分公司,臺北市大安區忠孝東路四段二一六巷六十八號一樓,1,880421,1121128,25.0413474,121.5540705
22555003,統一超商股份有限公司,16841970,台北市第四一五分公司,臺北市中正區中華路一段五十九-十八、五十九-十九、五十九-二十,3,880426,920623,25.0421407,121.5198716
22555003,統一超商股份有限公司,16843999,台北市第四一六分公司,臺北市南港區南港路三段四十九-一號一樓,3,880515,940223,25.0530573,121.5868415
22555003,統一超商股份有限公司,16844456,台北市第四一七分公司,臺北市士林區中山北路五七０號一樓,3,880524,890508,25.1157674,121.528323
22555003,統一超商股份有限公司,16845053,台北市第四一八分公司,臺北市大安區建國南路一段28、30號1樓,1,880531,1121127,25.0442797,121.5362299
22555003,統一超商股份有限公司,16845069,台北市第四一九分公司,臺北市萬華區武昌街二段一一四號一樓,3,880531,       ,25.0449919,121.5057664
22555003,統一超商股份有限公司,16845075,台北市第四二０分公司,臺北市南港區研究院路一段九十九號一樓之十四,1,880531,1121128,25.0312347,121.6111949
22555003,統一超商股份有限公司,16846139,台北市第四二一分公司,臺北市中正區懷寧街十七號一樓,3,880615,930728,25.0427514,121.5140338
22555003,統一超商股份有限公司,16846145,台北市第四二二分公司,臺北市內湖區成功路三段二０一號一樓,3,880615,1121128,25.0782937,121.5897651
22555003,統一超商股份有限公司,16846594,台北市第四二三分公司,臺北市信義區松山路608、610號1樓,1,880621,1080717,25.0358094,121.5785008
22555003,統一超商股份有限公司,16846601,台北市第四二四分公司,臺北市內湖區康寧路3段99巷14號1樓、康寧路3段99巷12弄2號1樓,1,880621,1000920,25.0726161,121.6108369
22555003,統一超商股份有限公司,16847587,台北市第四二五分公司,臺北市士林區至善路二段三十四號一樓,3,880629,880713,25.1028387,121.5532316
22555003,統一超商股份有限公司,16847593,台北市第四二六分公司,臺北市士林區福國路94號1樓,1,880629,1121127,25.1021298,121.5223474
22555003,統一超商股份有限公司,16848002,台北市第四二七分公司,臺北市南港區八德路四段778、780號1樓,1,880701,1000822,25.0504539,121.5803165
22555003,統一超商股份有限公司,22555284,臺北市第１分公司,臺北市中山北路六段１５０號１樓,1,760618,       ,25.1064545,121.5250859
22555003,統一超商股份有限公司,22555290,台北市第２分公司,臺北市福港街２５８號１樓,3,760618,901002,25.0838096,121.517539
22555003,統一超商股份有限公司,22555307,臺北市第３分公司,臺北市石牌路二段７６號１樓,1,760618,       ,25.1166236,121.5162778
22555003,統一超商股份有限公司,22555313,臺北市第４分公司,臺北市中山北路七段１７４號１樓,1,760618,       ,25.124378,121.5327821
22555003,統一超商股份有限公司,22555329,台北市第５分公司,臺北市北投區榮華三路３–１號１樓,1,760618,811020,25.1136705,121.5240472
22555003,統一超商股份有限公司,22555334,台北市第６分公司,臺北市北投區石牌路一段126號1樓,1,760618,1051230,25.1140334,121.5124917
22555003,統一超商股份有限公司,22555340,台北市第７分公司,臺北市北投區中和街222號1樓,1,760618,1051230,25.1391154,121.5018704
22555003,統一超商股份有限公司,22555355,台北市第８分公司,臺北市士林區忠誠路二段7號1樓,1,760618,1000401,25.1089834,121.5306566
22555003,統一超商股份有限公司,22555361,台北市第九分公司,臺北市松山區八德路三段200、202號1樓,1,760618,1080717,25.0479087,121.5564316
22555003,統一超商股份有限公司,22555377,台北市第十分公司,臺北市仁愛路四段４２０號１樓,3,760618,900607,25.037372,121.5577697
22555003,統一超商股份有限公司,22555382,台北市第１１分公司,臺北市孝東路四段３０８號１樓,3,760618,860623,25.0410422,121.5571143
22555003,統一超商股份有限公司,22555398,台北市第十二分公司,臺北市松山區南京東路四段131號1樓,3,760618,1051230,25.0518874,121.5550072
22555003,統一超商股份有限公司,22555405,台北市第十三分公司,臺北市松山區八德路三段27號1樓,1,760618,1051230,25.0482967,121.5527068
22555003,統一超商股份有限公司,22555411,台北市第十四分公司,臺北市光復南路４７１號１樓,1,760618,1011016,25.0337373,121.5577492
22555003,統一超商股份有限公司,22555427,臺北市第十五分公司,臺北市南京東路五段十七號１樓,3,760618,811020,25.0513368,121.5639812
22555003,統一超商股份有限公司,22555432,台北市第１６分公司,臺北市松信路１４５號１樓,1,760618,861205,25.0361921,121.5358668
22555003,統一超商股份有限公司,22555448,臺北市第十七分公司,臺北市信義區忠孝東路五段386號1樓,1,760618,1051230,25.0407491,121.5741896
22555003,統一超商股份有限公司,22555453,臺北市第十八分公司,臺北市信義區基隆路二段22號1樓,1,760618,1051230,25.0319867,121.5587018
22555003,統一超商股份有限公司,22555469,台北市第十九分公司,臺北市信義區臺北市永吉路32、34號1樓,1,760618,1000530,25.0455652,121.5689489
22555003,統一超商股份有限公司,22555475,台北市第二十分公司,臺北市中坡南路三十八號１樓,1,760618,811020,25.0422056,121.5843871
22555003,統一超商股份有限公司,22555480,台北市第二十一分公司,臺北市松山路４６３號１樓,3,760618,811020,25.039675,121.5780539
22555003,統一超商股份有限公司,22555496,台北市第二十二分公司,臺北市長安西路１４７、１４９號１樓,3,760618,930804,25.0329694,121.5654177
22555003,統一超商股份有限公司,22555502,台北市第二十三分公司,臺北市松山區民生東路五段65號1樓,3,760618,1051230,25.0586353,121.5581003
22555003,統一超商股份有限公司,22555518,台北市第二十四分公司,臺北市松山區延壽街422號1樓,1,760618,1051230,25.0562019,121.5564649
22555003,統一超商股份有限公司,22555524,台北市第二十五分公司,臺北市敦化北路149號1樓,1,760618,1001214,25.0540532,121.5493628
22555003,統一超商股份有限公司,22555539,台北市第二十六分公司,臺北市松山區八德路二段439號1樓,1,760618,1051230,25.048365,121.5469812
22555003,統一超商股份有限公司,22555545,台北市第二十七分公司,臺北市松山區民權東路3段108號1樓,1,760618,1060329,25.0624386,121.5408718
22555003,統一超商股份有限公司,22555550,台北市第二十八分公司,臺北市敦化北路２２２巷五十–五十二號１樓,3,760618,811013,25.0594312,121.5479162
22555003,統一超商股份有限公司,22555566,台北市第２９分公司,臺北市大安區永康街43號1樓,1,760618,1051230,25.0304207,121.5295936
22555003,統一超商股份有限公司,22555572,台北市第３０分公司,臺北市忠孝東路四段２２３巷二十弄３號１樓,3,760618,870922,25.0417641,121.5527536
22555003,統一超商股份有限公司,22555587,臺北市第３１分公司,臺北市忠孝東路三段２１７巷１弄２號１樓,1,760618,       ,25.0424791,121.5396098
22555003,統一超商股份有限公司,22555593,台北市第３２分公司,臺北市濟南路三段７號１樓,3,760618,860623,25.0403003,121.533609
22555003,統一超商股份有限公司,22555600,台北市第３３分公司,臺北市忠孝東路三段２５１巷３弄２號１樓,3,760618,900829,25.0422326,121.5417471
22555003,統一超商股份有限公司,22555616,台北市第三十四分公司,臺北市中正區新生南路一段126-7號1樓,1,760618,991222,25.037118,121.5324854
22555003,統一超商股份有限公司,22555622,台北市第３５分公司,臺北市金華街１４０–１號１樓,3,760618,860623,25.0298076,121.5284274
22555003,統一超商股份有限公司,22555637,台北市第三十六分公司,臺北市連雲街７２–１、２、３號１樓,1,760618,811020,25.0357888,121.5314589
22555003,統一超商股份有限公司,22555643,台北市第三十七分公司,臺北市羅斯福路三段２３８號１樓,3,760618,811020,25.018258,121.530409
22555003,統一超商股份有限公司,22555658,台北市第三十八分公司,臺北市中正區南昌路一段72號1樓,3,760618,1051230,25.0310952,121.5171723
22555003,統一超商股份有限公司,22555664,台北市第３９分公司,臺北市大安區師大路87號1樓,1,760618,1051230,25.0232036,121.5285424
22555003,統一超商股份有限公司,22555670,台北市第四十分公司,臺北市延平南路１７３號１樓,3,760618,811020,25.0347232,121.5076537
22555003,統一超商股份有限公司,22555685,台北市第４１分公司,臺北市和平東路一段２１２號１樓,3,760618,910321,25.0260976,121.5317596
22555003,統一超商股份有限公司,22555691,台北市第四十二分公司,臺北市和平西路一段１００號１樓,3,760618,920307,25.0264922,121.5177996
22555003,統一超商股份有限公司,22555708,台北市第四十三分公司,臺北市環河南路二段２４２、２４２–１號１樓,3,760618,871113,25.03338,121.492187
22555003,統一超商股份有限公司,22555714,臺北市第４４分公司,臺北市和平東路三段３０８巷３０號１樓,1,760618,       ,25.0198297,121.5556129
22555003,統一超商股份有限公司,22555720,台北市第４５分公司,臺北市復興南路二段３０８巷５號１樓,3,760618,860623,25.0236584,121.5431002
22555003,統一超商股份有限公司,22555735,台北市第四十六分公司,臺北市大安區敦化南路1段236巷13號1樓,3,760618,1051230,25.0404448,121.5485486
22555003,統一超商股份有限公司,22555741,台北市第４７分公司,臺北市大安區信義路四段265巷12弄1號1樓,1,760618,1051230,25.0343743,121.5543717
22555003,統一超商股份有限公司,22555756,台北市第四十八分公司,臺北市仁愛路四段１４１號１樓,3,760618,850318,25.0381043,121.5509811
22555003,統一超商股份有限公司,22555762,台北市第４９分公司,臺北市大安路一段２０５號１樓,3,760618,920319,25.0353685,121.5461024
22555003,統一超商股份有限公司,22555778,台北市第５０分公司,臺北市大安區安和路1段86號1樓,1,760618,1051230,25.0385717,121.5485595
22555003,統一超商股份有限公司,22555783,台北市第５１分公司,臺北市文山區忠順街一段26巷15號1樓,3,760618,1000830,24.9824849,121.5597293
22555003,統一超商股份有限公司,22555799,台北市第五十二分公司,臺北市羅斯福路五段１９０–３號１樓,3,760622,811020,25.0037503,121.5384322
22555003,統一超商股份有限公司,22555806,台北市第五十三分公司,臺北市木柵區新光路一段１４１號１樓,3,760622,930325,24.9917052,121.5736508
22555003,統一超商股份有限公司,22555812,臺北市第五十四分公司,臺北市松山區南京東路三段303巷5號1樓、3弄2號1樓,3,760622,1001025,25.0525545,121.5465895
22555003,統一超商股份有限公司,22555828,台北市第五十五分公司,臺北市雙城街十六–１號１樓,1,760622,811020,25.0658309,121.5243036
22555003,統一超商股份有限公司,22555833,台北市第五十六分公司,臺北市南京西路３１６號１樓,3,760622,811020,25.0538823,121.5130274
22555003,統一超商股份有限公司,22555849,台北市第五十七分公司,臺北市中山區農安街28-1號、28-2號1樓,1,760622,1100324,25.0648078,121.5264024
22555003,統一超商股份有限公司,22555854,台北市第五十八分公司,臺北市中山區林森北路617號1樓,3,760622,970325,25.066767,121.525882
22555003,統一超商股份有限公司,22555860,台北市第五十九分公司,臺北市大同區重慶北路3段258、260、262號1樓,1,760622,1071123,25.0714501,121.5135852
22555003,統一超商股份有限公司,22555876,台北市第６０分公司,臺北市士林區格致路四十五、四十七號１樓,3,760622,921110,25.1405024,121.5482697
22555003,統一超商股份有限公司,22555881,臺北市第６１分公司,臺北市民權西路３８號１樓,1,760622,       ,25.06263,121.5212231
22555003,統一超商股份有限公司,22555897,台北市第六十二分公司,臺北市農安街２２７之１號１樓,3,760622,880826,25.0648387,121.5298306
22555003,統一超商股份有限公司,22555904,台北市第六十三分公司,臺北市中正區青島東路4號1樓,1,760622,1051230,25.043756,121.521664
22555003,統一超商股份有限公司,22555910,台北市第六十四分公司,臺北市中正區武昌街一段1-2號1樓,1,760622,1000809,25.0441669,121.513528
22555003,統一超商股份有限公司,22555926,台北市第六十五分公司,臺北市士林區中正路220、222號1樓,1,760622,1051230,25.0955291,121.5260817
22555003,統一超商股份有限公司,22555931,台北市第六十六分公司,臺北市中華商場義棟六十七號１樓,1,760622,811020,25.0464339,121.5071232
22555003,統一超商股份有限公司,22555947,台北市第六十七分公司,臺北市萬華區康定路九十九號１樓,3,760622,811020,25.0262857,121.4970294
22555003,統一超商股份有限公司,22555952,台北市第六十八分公司,臺北市中正區金山南路一段108號1樓,1,760622,1051230,25.0354643,121.5273215
22555003,統一超商股份有限公司,22555968,台北市第六十九分公司,臺北市萬華區康定街203、205號1樓,1,760622,1000530,25.0359856,121.5014931
22555003,統一超商股份有限公司,22555974,台北市第七十分公司,臺北市長安東路一段五十三巷１–６號１樓,3,760622,811020,25.0489386,121.5255248
22555003,統一超商股份有限公司,22555989,台北市第七十一分公司,臺北市中山北路一段１０５巷８號１樓,1,760622,811020,25.0507613,121.5227396
22555003,統一超商股份有限公司,22555995,臺北市第七十二分公司,臺北市南京東路一段１３２巷８號１樓,3,760622,900416,25.0513101,121.527074
22555003,統一超商股份有限公司,22656001,臺北市第７３分公司,臺北市南京東路一段１３２巷２１–１號１樓,1,760622,       ,25.051054,121.5271201
22555003,統一超商股份有限公司,22656017,台北市第七十四分公司,臺北市一江街四十三號１樓,3,760622,900813,25.0525985,121.5315216
22555003,統一超商股份有限公司,22656023,臺北市第７５分公司,臺北市長安東路二段８１號１樓,3,760622,       ,25.0483297,121.5345284
22555003,統一超商股份有限公司,22656038,台北市第七十六分公司,臺北市長安東路一段七十三號１樓,3,760622,811020,25.0329636,121.5654268
22555003,統一超商股份有限公司,22656044,台北市第七十七分公司,臺北市中山區天津街65號1樓,1,760622,1051230,25.0517568,121.5235964
22555003,統一超商股份有限公司,22656059,台北市第七十八分公司,臺北市長安東路一段８之３號１樓,6,760622,811020,25.0489386,121.5255248
22555003,統一超商股份有限公司,22656065,台北市第七十九分公司,臺北市吉林路２１１號１樓,3,760622,811020,25.0603083,121.5303732
